job_title,experience,salary,location,job_description,tech_stack
Devops AWS Engineer,2-7 Yrs ,Not disclosed ,,. Key requirements . At least 3-5 years of experience building and maintaining AWS infr...,"['NoSQL', 'orchestration', 'Networking', 'Powershell', 'Agile', 'Windows', 'Open source', 'AWS']"
DevOps Platform Engineer - AWS,3-7 Yrs ,Not disclosed ,,Experience in AWS . Lot of experience in Kubernetes . Experience with Kustomize or Helm...,"['Usage', 'github', 'Access management', 'Javascript', 'Programming', 'Deployment', 'Troubleshooting', 'AWS']"
DevOps Engineer,5-7 Yrs ,18-20 Lacs PA ,,Strong DevOps Engineer with 5+ years of experience primarily focused on technologies re...,"['PowerShell', 'DevOps', 'Azure Kubernetes Services.', 'Azure Cloud Services', 'Azure DevOps', 'Bash', 'Cloud Services', 'Azure Kubernetes Service']"
Urgent Opening For Devops Engineer For MNC at Bhopal & Hyderabad.,2-5 Yrs ,7-15 Lacs PA ,,Bachelors Degree or MS in Engineering or equivalent Experience in AWS Cloud is a must E...,"['Script Language', 'Aws Cloud', 'Node.Js', 'Python', 'Linux', 'Cicd Pipeline', 'Databases Postgres', 'Languages']"
Devops Engineer| Pune| Permanent with CMMI Level 5,5-8 Yrs ,8-16 Lacs PA ,,Devops Azure Engineer Drive - 25th Nov 23.Shift - Rotational.Need to work only 45 hours...,"['Devops', 'Azure Devops', 'PowerShell', 'Azure Kubernetes', 'Jenkins', 'Terraform', 'Azure Cloud', 'Devops Tools']"
DevOps Engineer,4-5 Yrs ,22.5-35 Lacs PA ,,work in office in chembur-mumbai.Proven experience (X+ years) as a DevOps Engineer with...,"['DevOps Engineer', 'CI/CD automation', 'Google Cloud Platform', 'Infrastructure as Code IaC using Terraform', 'Iac', 'Google', 'CI/Cd', 'As']"
Devops Engineer,6-11 Yrs ,8.5-12 Lacs PA ,,"1. Terafrom 2. GCP must, AWS and AZURE 3. Ansible , Prometheus, Grafana 4. Linux, Windo...","['Docker', 'Terraform', 'Ansible', 'Gcp Cloud', 'Kubernetes', 'Networking Protocols', 'Cicd Pipeline', 'Prometheus']"
Senior DevOps Engineer,6-10 Yrs ,Not disclosed ,,Bachelors Degree in Computer Science or similar field . 5+ years of professional experi...,"['Supply chain', 'Automation', 'Networking', 'Agile', 'Troubleshooting', 'Operations', 'Logistics', 'Python']"
Sr. Devops Engineer,6-10 Yrs ,Not disclosed ,,"Improve Esper Platform by planning, recommending and executing strategic proje...","['Unix', 'Automation', 'Service level', 'Linux', 'GCP', 'devops', 'Subject Matter Expert', 'Troubleshooting']"
Sr. DevOps Engineer,5-8 Yrs ,Not disclosed ,,Moving manual or semi manual processes over to be fully automated. Maintaining ...,"['Procurement', 'Automation', 'Networking', 'Data management', 'devops', 'Healthcare', 'Informatica', 'Oracle']"
Senior DevOps Engineer,8-13 Yrs ,Not disclosed ,,"Prior experience with Helm charts, Kubernetes Operators . Strong hands on experience in...","['Supply chain', 'VMware', 'nginx', 'Powershell', 'Configuration management', 'devops', 'Cloud', 'Troubleshooting']"
Sr. DevOps Engineer,4-8 Yrs ,Not disclosed ,,"The scope would be to a Perform server and chassis builds and configuration, and networ...","['Change management', 'GIT', 'Agile', 'Business intelligence', 'Troubleshooting', 'JIRA', 'Middleware', 'Analytics']"
Sr. DevOps Engineer,3-7 Yrs ,Not disclosed ,,"Relevant certifications, such as Elastic Certified Engineer or Kubernetes certification...","['Computer science', 'Log shipping', 'Automation', 'Version control', 'GIT', 'HIPAA', 'Scrum', 'Troubleshooting']"
Sr. DevOps Engineer,4-7 Yrs ,Not disclosed ,,"Relevant certifications, such as Elastic Certified Engineer or Kubernetes certification...","['Computer science', 'Log shipping', 'Automation', 'Version control', 'GIT', 'HIPAA', 'Scrum', 'Troubleshooting']"
Sr. DevOps Engineer (Generative AI SaaS Company),3-7 Yrs ,Not disclosed ,,"A bachelors or masters degree in computer science, information technology, or a related...","['Solution architecture', 'devops', 'Analytical', 'Healthcare', 'Vulnerability', 'Information technology', 'Analytics', 'Team building']"
Senior DevOps Engineer - I,4-8 Yrs ,Not disclosed ,,"Thinks critically about complex technical problems . Can work independently, while also...","['Product management', 'VMware', 'Automation', 'Networking', 'Linux', 'WAN', 'microsoft', 'Virtualization']"
Sr. DevOps Engineer,5-10 Yrs ,Not disclosed ,,. You will be responsible for architecting cloud-based solutions and will need to be pr...,"['Automation', 'github', 'Linux', 'Networking', 'devops', 'Machine learning', 'Healthcare', 'Operations']"
Senior DevOps Engineer,5-8 Yrs ,Not disclosed ,,"Minimum Qualifications . Masters / bachelors degree in computer science, Engineering or...","['VMware', 'Manager Quality Assurance', 'Linux', 'Project management', 'Configuration management', 'Agile', 'Windows', 'Visual Studio']"
Senior DevOps Engineer,4-7 Yrs ,Not disclosed ,,We are looking for a self-motivated Senior DevOps Engineer to help us transform our...,"['Computer science', 'Conflict resolution', 'Information security', 'Analytical', 'Javascript', 'Operations', 'Information technology', 'SDLC']"
Sr DevOps Engineer,4-7 Yrs ,Not disclosed ,,"Flexible work hours . Must have experience in Azure cloud services (IAAS, PAAS, SAAS se...","['Automation', 'Software design', 'GIT', 'Powershell', 'PAAS', 'Active directory', 'Customer service', 'Open source']"
Sr. DevOps Engineer (AI SaaS Company),2-5 Yrs ,Not disclosed ,,We are seeking an experienced Azure Cloud and DevOps Engineer to join our team and p...,"['Solution architecture', 'devops', 'Analytical', 'Healthcare', 'Vulnerability', 'Information technology', 'Analytics', 'Team building']"
Senior DevOps Engineer,4-6 Yrs ,Not disclosed ,,A BE / BTech from one of the reputed institutes with 5-5 years of experience . A solid ...,"['GIT', 'Linux', 'devops', 'Manager Technology', 'Information technology management', 'Data structures', 'Open source', 'Information technology']"
Senior DevOps Engineer,3-5 Yrs ,Not disclosed ,,BS or MS in Computer Science (or equivalent diploma and / or certifications) with 3-5 y...,"['Automation', 'IIS', 'XML', 'Configuration management', 'Windows', 'microsoft', 'Troubleshooting', 'Middleware']"
Sr. DevOps Engineer,5-8 Yrs ,Not disclosed ,,". Bachelors degree in Computer Science, Information Technology, or related field (or eq...","['Procurement', 'Automation', 'Configuration management', 'Agile', 'Healthcare', 'Troubleshooting', 'Oracle', 'Information technology']"
DevOps Engineer,3-5 Yrs ,Not disclosed ,,Experience with containers preferably Docker. Packaging applications as containers ...,"['NAT', 'Performance tuning', 'NoSQL', 'RDBMS', 'Cluster Management', 'Cloud', 'Packaging', 'jenkins']"
Senior Cloud / DevOps Engineer ( Azure ),4-9 Yrs ,Not disclosed ,,Collecting and reviewing customers feedback to enhance user experience,"['devops', 'Cloud', 'Microsoft Azure', 'Senior']"
DevOps Engineer For App Delivery,5-6 Yrs ,Not disclosed ,,You must work in a team environment that requires strong communication and partnership ...,"['DevOps', 'AngularJS', 'network engineering', 'python', 'ReactJS', 'json', 'networking', 'mvc']"
Sr . Azure DevOps Engineer,8-10 Yrs ,Not disclosed ,,. Monitor the environment and respond to alerts to ensure maximum uptime and performanc...,"['IT services', 'Powershell', 'Disaster recovery', 'Social networking', 'PHP', 'CMMI', 'Healthcare', 'Financial services']"
DevOps Engineer,3-5 Yrs ,Not disclosed ,,The DevOps engineer will be involved in various stages of each products lifespan and sh...,"['Computer science', 'Automation', 'Networking', 'Linux', 'devops', 'Disaster recovery', 'DNS', 'Packaging']"
Senior / Lead DevOps Engineer,5-10 Yrs ,Not disclosed ,,"Minimum 5+ years of experience in designing, development, continuous integration and ...","['IT services', 'Automation', 'Debugging', 'Healthcare', 'Scrum', 'microsoft', 'Troubleshooting', 'Open source']"
"Devops Architect - Cloud Engineer, Azure, Kubernetes, Apache",8-13 Yrs ,Not disclosed ,,Provision and manage Azure resources required for Apache Flink and Apache Beam clusters...,"['Beam', 'Automation', 'Networking', 'Resource allocation', 'Cloud', 'Apache', 'big data', 'Distribution system']"
Sr Azure DevOps Engineer,8-10 Yrs ,Not disclosed ,,. Monitor the environment and respond to alerts to ensure maximum uptime and performanc...,"['IT services', 'GIT', 'Powershell', 'Disaster recovery', 'CMMI', 'Healthcare', 'splunk', 'Financial services']"
Google Cloud Platform (GCP) DevOps Engineer,2-7 Yrs ,6-12 Lacs PA ,,"Min 2 yr Exp in GCP + DevOps Exp scripting Python, Bash, or similar. Exp IaC tools like...","['IAM', 'Dockers', 'Kubernates', 'Devops', 'Gcp Cloud', 'Cloud', 'Docker', 'Cloud Platform']"
DevOps Engineer,3-5 Yrs ,Not disclosed ,,"should have complete understanding of security groups, routing tables, ENI, etc.). Sho...","['Linux', 'Shell Scripting', 'MySQL', 'Ansible', 'AWS', 'Docker', 'Devops', 'Scripting']"
DevOps Engineer,6-8 Yrs ,Not disclosed ,,"Experience with all stages of an Agile SDLC (Planning, Analysis, Design, Coding, Unit T...","['Drupal', 'Linux', 'MySQL', 'Javascript', 'PHP', 'HTML', 'Perl', 'Oracle']"
DevOps Engineer,0-2 Yrs ,Not disclosed ,,Skills Required: . Should be experienced in process related to DevOps and understand an...,"['Product engineering', 'GIT', 'Powershell', 'devops', 'Perl', 'Windows', 'MATLAB', 'Monitoring']"
Cloud Devops Engineer,2-4 Yrs ,Not disclosed ,,Monitoring and measuring customer experience and KPIs . Setting up tools and required i...,"['Root cause analysis', 'Project management', 'devops', 'Customer experience', 'Management', 'Troubleshooting', 'Risk management', 'Continuous improvement']"
Devops Engineer,2-6 Yrs ,Not disclosed ,,Experience 2+ years Having a good knowledge of OS: Linux /WindowsExperience working in...,"['Nginx', 'Docker', 'Linux Server', 'Redis', 'Dotnetcore', 'c#', 'Windows Server', 'Serv']"
Devops Engineer,2-6 Yrs ,Not disclosed ,,Infrastructure Automation. Monitoring and Performance Optimization...,"['Computer science', 'Automation', 'Linux', 'Javascript', 'HTTP', 'Continuous improvement', 'Information technology', 'Petroleum']"
Jr. DevOps Engineer,0-2 Yrs ,Not disclosed ,,Implement integrations requested by client. Follow procedures for system troubles...,"['Root cause analysis', 'GIT', 'Networking', 'Linux', 'GCP', 'Time management', 'devops', 'Client coordination']"
DevOps Engineer,2-5 Yrs ,Not disclosed ,,Minimum 2 years of work experience . Self-motivated individual who is good in working w...,"['Unix', 'Web technologies', 'Linux', 'Time management', 'Analytical', 'Shell scripting', 'Client coordination', 'ASP.Net']"
Associate DevOps Engineer,0-1 Yrs ,Not disclosed ,,. Work closely with the team to troubleshoot and resolve issues related to CI / CD. Lin...,"['Computer science', 'Version control', 'GIT', 'Networking', 'Linux', 'Configuration management', 'Control system', 'Information technology']"
Lead Devops Engineer,8-14 Yrs ,Not disclosed ,,"Lead, mentor, and provide techno-functional guidance to the DevOps & SRE Teams, ensu...","['Automation', 'Linux', 'Infrastructure management', 'devops', 'Agile', 'Application security', 'Middleware', 'Monitoring']"
DevOps Engineer,8-13 Yrs ,Not disclosed ,,Requirements: . 8+ years of experience as DevOps engineer in medium / large SaaS compan...,"['orchestration', 'Linux', 'devops', 'Network engineering', 'Deployment', 'MongoDB', 'Troubleshooting', 'Python']"
Azure DevOps Engineer,4-8 Yrs ,Not disclosed ,,Managing azure cloud resource operations . Good to have experience with containerizatio...,"['Release engineering', 'GIT', 'Coding', 'Powershell', 'Analytical', 'devops', 'Agile', 'Programming']"
DevOps Cloud Engineer,10-12 Yrs ,Not disclosed ,,"**Industry Representation:*Represent the group at relevant meetings, conferences, and w...","['Procurement', 'Stakeholder Engagement', 'Solution design', 'cyber security', 'Analytical', 'Product sales', 'CCNA', 'Customer engagement']"
Lead Devops Engineer,8-14 Yrs ,Not disclosed ,,"Lead, mentor, and provide techno-functional guidance to the DevOps & SRE Teams, ensu...","['Automation', 'Linux', 'Infrastructure management', 'devops', 'Agile', 'Application security', 'Middleware', 'Monitoring']"
DevOps Engineer,2-5 Yrs ,Not disclosed ,,Ensure that the connectivity and network are always up and running . Plan for capacity ...,"['Automation', 'GIT', 'Analytical', 'devops', 'jenkins', 'Deployment', 'Open source', 'Service quality']"
DevOps Engineer,7-12 Yrs ,Not disclosed ,,Knowledge on delivering microservices using various open-source tools and technologies....,"['IT services', 'Telecom', 'Cloud computing', 'Healthcare', 'Medical insurance', 'Open source', 'ASP', 'Analytics']"
DevOps Engineer,2-7 Yrs ,Not disclosed ,,"The role of a DevOps Engineer is a combination of developer, deep knowledge abou...","['IT services', 'Health insurance', 'Automation', 'Usage', 'Technical design', 'devops', 'Agile', 'Monitoring']"
Engineer DevOps (Azure Cloud),3-6 Yrs ,Not disclosed ,,Should be working within Infrastructure team and providing support on day to day issues...,"['DNS', 'CDN', 'Devops', 'Azure Cloud', 'azure', 'azure CDN', 'Akamai', 'Subnetting']"
IAAC DevOps Engineer - Infrastructure as Code,4-9 Yrs ,Not disclosed ,,. Job Title: Infrastructure as a Code SME (IaaC Support Engineer) . Qualification: 4yea...,"['Infrastructure as Code', 'restore', 'IAC Support Engineer', 'Load balancer', 'Backup', 'ASR', 'restore procedures', 'AKS']"
"Senior Software Engineer, DevOps",5-8 Yrs ,Not disclosed ,,This role presents a unique opportunity to shape the future of AI and the value it ...,"['Cloud computing', 'Software design', 'github', 'Version control', 'GIT', 'orchestration', 'GCP', 'Oracle']"
Senior Site Reliability Engineer / DevOps,4-7 Yrs ,Not disclosed ,,Hands-on experience as a Site Reliability Engineer / Platform Engineer or DevOps . Cost...,"['Automation', 'Configuration management', 'Postgresql', 'MySQL', 'Javascript', 'Perl', 'Open source', 'Ruby']"
Sr . Devops Engineer,5-10 Yrs ,Not disclosed ,,"Experience with licensed, open-source technologies and cloud services","['Unix', 'Linux', 'Project management', 'MySQL', 'Shell scripting', 'Windows', 'Oracle', 'Open source']"
Senior Devops Engineer,2-7 Yrs ,Not disclosed ,,"Requirements: . CI / CD Experience with Terraform, Kubernetes, Docker is an advantageEx...","['Procurement', 'Automation', 'Networking', 'Data management', 'devops', 'Healthcare', 'Informatica', 'Oracle']"
Senior DevOps Engineer,5-10 Yrs ,Not disclosed ,,". Kubernetes . expertise is a must have and knowledge on . Service Mesh, Tracing, Helm ...","['Architect', 'SAN', 'GIT', 'Architecture', 'Linux', 'devops', 'SOC', 'Cloud']"
Senior DevOps Engineer,4-8 Yrs ,Not disclosed ,,Experience of at least one of the Cloud platforms (AWS / OCI) . Certification in one of...,"['devops', 'Configuration management', 'Agile', 'Healthcare', 'Business intelligence', 'Ruby', 'Virtualization', 'Technical support']"
Senior Devops Engineer,4-8 Yrs ,Not disclosed ,,5+ years of overall experience . 2+ years of relevant experience on Terraform and Ansib...,"['Automation', 'Networking', 'Database design', 'devops', 'Configuration management', 'Javascript', 'PHP', 'Perl']"
Senior DevOps Engineer - SecPod,5-10 Yrs ,Not disclosed ,,SecPod is a cybersecurity technology company based in India and USA. SecPod (Securit...,"['Cloud computing', 'Automation', 'Linux', 'SAS', 'Configuration management', 'SOC', 'Agile', 'Troubleshooting']"
Azure Senior DevOps Engineer,4-5 Yrs ,Not disclosed ,,"Experience with Azure Repos, branching, code review and code analysis tools . Proficien...","['Automation', 'github', 'GIT', 'Coding', 'Powershell', 'PAAS', 'Debugging', 'Agile']"
Senior Devops Engineer,8-10 Yrs ,Not disclosed ,,"Coders Brain is a global leader in its services, digital, and business solutions th...","['Networking', 'devops', 'Manager Technology', 'Business solutions', 'AWS', 'Scripting', 'Technology', 'Management']"
Senior DevOps Engineer,5-10 Yrs ,Not disclosed ,,. Strong Linux and networking background . . . . Strong shell scripting experience (or ...,"['Linux', 'Networking', 'Test scripts', 'Network infrastructure', 'Configuration management', 'Shell scripting', 'Programming', 'Python']"
Senior DevOps Engineer,3-8 Yrs ,Not disclosed ,,Bachelor s degree in Engineering or equivalent experience within the field . 3+ years o...,"['NoSQL', 'PDF', 'GCP', 'Shell scripting', 'Machine learning', 'Network troubleshooting', 'Digital marketing', 'Ruby']"
Senior Devops Engineer,3-7 Yrs ,Not disclosed ,,NITYO INFOTECH is looking for Senior Devops Engineer to join our dynamic team and embar...,"['devops', 'Senior']"
Senior Devops Engineer,4-6 Yrs ,Not disclosed ,,NITYO INFOTECH is looking for Senior Devops Engineer to join our dynamic team and embar...,"['Load testing', 'Testing tools', 'devops', 'Project management', 'PAAS', 'Debugging', 'Disaster recovery', 'IT operations']"
"DevOps Engineer, Azure",1-5 Yrs ,Not disclosed ,,"As a DevOps Azure Engineer, you will collaborate with Product Owners and Stakeholders ...","['github', 'orchestration', 'Test scripts', 'devops', 'Consulting', 'Agile', 'Packaging', 'UAT']"
