profile,tech_stack,tobeclusteredcolumn,cluster
DO,"[Redhat Linux, IIS, GIT, Powershell, Postgresql, MySQL, Shell scripting, PHP]","DO [Redhat Linux, IIS, GIT, Powershell, Postgresql, MySQL, Shell scripting, PHP]",3
DO,"[GIT, Linux, Analytical, Software development life cycle, Windows, application architecture, SCM, SDLC]","DO [GIT, Linux, Analytical, Software development life cycle, Windows, application architecture, SCM, SDLC]",3
DO,[devops],DO [devops],3
DO,"[DevOps, puppet, kubernetes, web services, jenkins, bash scripting, ansible, docker]","DO [DevOps, puppet, kubernetes, web services, jenkins, bash scripting, ansible, docker]",3
DO,"[Automation, Linux, Networking, devops, Agile, Troubleshooting, Ruby, Technical support]","DO [Automation, Linux, Networking, devops, Agile, Troubleshooting, Ruby, Technical support]",3
DO,"[Cloud computing, SAN, continuous integration, Automation, Networking, Configuration management, devops, Infrastructure]","DO [Cloud computing, SAN, continuous integration, Automation, Networking, Configuration management, devops, Infrastructure]",3
DO,"[Unix, Automation, Linux, Perl, Python, GIT, Defect tracking, Agile]","DO [Unix, Automation, Linux, Perl, Python, GIT, Defect tracking, Agile]",3
DO,"[Unix, Automation, Linux, Perl, Python, Maven, GIT, Test scenarios]","DO [Unix, Automation, Linux, Perl, Python, Maven, GIT, Test scenarios]",3
DO,"[Devops, Elk, Openshift, Prometheus, Grafana, Kubernetes]","DO [Devops, Elk, Openshift, Prometheus, Grafana, Kubernetes]",3
DO,"[Automation, Agile, Troubleshooting, Open source, Python, Debugging, HTTP, Open]","DO [Automation, Agile, Troubleshooting, Open source, Python, Debugging, HTTP, Open]",3
DO,"[Automation, Manager Quality Assurance, Front end, Machine learning, Agile, DNS, SSL, Distribution system]","DO [Automation, Manager Quality Assurance, Front end, Machine learning, Agile, DNS, SSL, Distribution system]",3
DO,"[Unix, Computer science, GIT, Linux, Networking, devops, Disaster recovery, DNS]","DO [Unix, Computer science, GIT, Linux, Networking, devops, Disaster recovery, DNS]",3
DO,"[Unix, Automation, Linux, Networking, Data management, SSL, SDLC, Analytics]","DO [Unix, Automation, Linux, Networking, Data management, SSL, SDLC, Analytics]",3
DO,"[Mining, Computer science, Automation, C++, Linux, Networking, Coding, Project management]","DO [Mining, Computer science, Automation, C++, Linux, Networking, Coding, Project management]",3
DO,"[Maven, Automation, GIT, Solaris, Shell scripting, Windows, JIRA, Red Hat Enterprise Linux]","DO [Maven, Automation, GIT, Solaris, Shell scripting, Windows, JIRA, Red Hat Enterprise Linux]",3
DO,"[Usage, Version control, GIT, devops, Deployment, microsoft azure, MySQL db, Management]","DO [Usage, Version control, GIT, devops, Deployment, microsoft azure, MySQL db, Management]",3
DO,"[Computer science, Automation, Manager Quality Assurance, Agile, data governance, Deployment, Data processing, Data quality]","DO [Computer science, Automation, Manager Quality Assurance, Agile, data governance, Deployment, Data processing, Data quality]",1
DO,"[Computer science, Automation, spark, Cloud Services, devops, Hadoop, Data processing, Informatica]","DO [Computer science, Automation, spark, Cloud Services, devops, Hadoop, Data processing, Informatica]",3
DO,"[Powershell, devops, Cloud, Agile, jenkins, microsoft azure, ASP.Net, JIRA]","DO [Powershell, devops, Cloud, Agile, jenkins, microsoft azure, ASP.Net, JIRA]",3
DO,"[Literature, data science, devops, Healthcare, Technical Lead, Manual, Life sciences, AWS]","DO [Literature, data science, devops, Healthcare, Technical Lead, Manual, Life sciences, AWS]",3
DO,"[Environment management, System testing, Automation, GIT, nginx, Regression testing, GUI testing, Functionality testing]","DO [Environment management, System testing, Automation, GIT, nginx, Regression testing, GUI testing, Functionality testing]",3
DO,"[Networking, Bfsi, Configuration management, SOC, Cobol, ISO 27001, Ruby, Distribution system]","DO [Networking, Bfsi, Configuration management, SOC, Cobol, ISO 27001, Ruby, Distribution system]",3
DO,"[Automation, DTS, Linux, devops, Consulting, Agile, Scrum, JIRA]","DO [Automation, DTS, Linux, devops, Consulting, Agile, Scrum, JIRA]",3
DO,"[GIT, GCP, Project management, Shell scripting, Javascript, Software development life cycle, Selenium, Continuous improvement]","DO [GIT, GCP, Project management, Shell scripting, Javascript, Software development life cycle, Selenium, Continuous improvement]",3
DO,"[continuous integration, github, GIT, orchestration, GCP, Architecture, Cloud Services, System troubleshooting]","DO [continuous integration, github, GIT, orchestration, GCP, Architecture, Cloud Services, System troubleshooting]",3
DO,"[Basic, github, Automation testing, Usage, GIT, C, Powershell, devops]","DO [Basic, github, Automation testing, Usage, GIT, C, Powershell, devops]",3
DO,"[Computer science, devops, Visual Studio, Information technology, science, technology, visual, studio]","DO [Computer science, devops, Visual Studio, Information technology, science, technology, visual, studio]",3
DO,"[AWS, Aws Devops, Sns, Lambda Aws, AWS Devops Engineer, Devops, Lambda Expressions, AWS Lambda]","DO [AWS, Aws Devops, Sns, Lambda Aws, AWS Devops Engineer, Devops, Lambda Expressions, AWS Lambda]",3
DO,"[DevOps, Docker, GCP, Cloud Infrastructure, Kubernates, Team Management, Ci/Cd, Team]","DO [DevOps, Docker, GCP, Cloud Infrastructure, Kubernates, Team Management, Ci/Cd, Team]",3
DO,"[Aws Devops, Performance Tuning, Python, VMware, Performance, Devops, AWS]","DO [Aws Devops, Performance Tuning, Python, VMware, Performance, Devops, AWS]",3
DO,"[Aws Cloud, Terraform, Redshift Aws, Databricks, Kubernetes, Aws Cloudformation, python Scripting, Shell Scripting]","DO [Aws Cloud, Terraform, Redshift Aws, Databricks, Kubernetes, Aws Cloudformation, python Scripting, Shell Scripting]",3
DO,"[GIT, Linux, Agile, Scrum, Information technology, Ruby, RHCE, Python]","DO [GIT, Linux, Agile, Scrum, Information technology, Ruby, RHCE, Python]",3
DO,"[Head Business Development, Automation, NoSQL, MySQL, System programming, Javascript, MongoDB, SQL]","DO [Head Business Development, Automation, NoSQL, MySQL, System programming, Javascript, MongoDB, SQL]",3
DO,"[DevOps, AWS Lambda, Terraform, CI/CD Tools, Shell Scripting, AWS, Kubernetes, Cd]","DO [DevOps, AWS Lambda, Terraform, CI/CD Tools, Shell Scripting, AWS, Kubernetes, Cd]",3
DO,"[Site Reliability Engineering, Devops, Apm Tools, Docker, Terraform, Github, Scripting Languages, Cicd Pipeline]","DO [Site Reliability Engineering, Devops, Apm Tools, Docker, Terraform, Github, Scripting Languages, Cicd Pipeline]",3
DO,"[Devops Ci Cd, ECS, Cicd Pipeline, Devops And Deployment, Kubernetes, Cloud Amazon Aws, S, Deployment]","DO [Devops Ci Cd, ECS, Cicd Pipeline, Devops And Deployment, Kubernetes, Cloud Amazon Aws, S, Deployment]",3
DO,"[Aws Devops, Devops, GIT, Terraform, Kubernates, AWS]","DO [Aws Devops, Devops, GIT, Terraform, Kubernates, AWS]",3
DO,"[Automation, Manager Quality Assurance, devops, Perl, Application development, Teradata, Information technology, Technical support]","DO [Automation, Manager Quality Assurance, devops, Perl, Application development, Teradata, Information technology, Technical support]",3
DO,"[Azure, IAM, Teleport, Pam, Microsoft Azure, Cloud, Devops]","DO [Azure, IAM, Teleport, Pam, Microsoft Azure, Cloud, Devops]",3
DO,"[Azure cloud, Docker, CICD, Azure app services, Cloud, Microsoft Azure, Cd, App Support]","DO [Azure cloud, Docker, CICD, Azure app services, Cloud, Microsoft Azure, Cd, App Support]",3
DO,"[GIT, Docker, ci/cd, AWS, Devops, amazon ec2, Sre, Cicd Pipeline]","DO [GIT, Docker, ci/cd, AWS, Devops, amazon ec2, Sre, Cicd Pipeline]",3
DO,"[TCP, Computer science, Linux, devops, DNS, Wellness, HTTP, Open source]","DO [TCP, Computer science, Linux, devops, DNS, Wellness, HTTP, Open source]",3
DO,"[Computer science, GIT, PDF, Linux, Agile, Scrum, Information technology, Ruby]","DO [Computer science, GIT, PDF, Linux, Agile, Scrum, Information technology, Ruby]",3
DO,"[Product management, IT services, Supply chain, ERP, Troubleshooting, Risk management, Monitoring, Vulnerability assessment]","DO [Product management, IT services, Supply chain, ERP, Troubleshooting, Risk management, Monitoring, Vulnerability assessment]",3
DO,"[Manager Quality Assurance, GIT, devops, Web application, Cloud, HR Lead, Mentor, AWS]","DO [Manager Quality Assurance, GIT, devops, Web application, Cloud, HR Lead, Mentor, AWS]",3
DO,"[Maven, Automation, GIT, Project management, CMMI, Selenium, JIRA, Ruby]","DO [Maven, Automation, GIT, Project management, CMMI, Selenium, JIRA, Ruby]",3
DO,"[Automation, github, GIT, GCP, CMMI, JSON, Troubleshooting, Open source]","DO [Automation, github, GIT, GCP, CMMI, JSON, Troubleshooting, Open source]",3
DO,"[Jenkins, Configuration Management, Docker, Continuous Delivery, Continuous Integration, Ansible, Devops Engineer, Ci / Cd]","DO [Jenkins, Configuration Management, Docker, Continuous Delivery, Continuous Integration, Ansible, Devops Engineer, Ci / Cd]",3
DO,"[Automation, LDAP, Project management, Performance testing, CMMI, Key management, AWS, Monitoring]","DO [Automation, LDAP, Project management, Performance testing, CMMI, Key management, AWS, Monitoring]",3
DO,"[RTC, GIT, Linux, Postgresql, Shell scripting, MySQL, Oracle, VMS]","DO [RTC, GIT, Linux, Postgresql, Shell scripting, MySQL, Oracle, VMS]",3
DO,"[GIT, Design development, infrastructure services, digital transformation, microservices, devops, Cloud, jenkins]","DO [GIT, Design development, infrastructure services, digital transformation, microservices, devops, Cloud, jenkins]",3
DO,"[Java, Powershell, Devops, Site Reliability Engineering, Python, Prometheus, Ci/Cd, Monitoring Tools]","DO [Java, Powershell, Devops, Site Reliability Engineering, Python, Prometheus, Ci/Cd, Monitoring Tools]",3
DO,"[Devops, Azure pipeline, Azure cloud, CI/CD tools, python, Devops engineer, jenkins, shell scripting]","DO [Devops, Azure pipeline, Azure cloud, CI/CD tools, python, Devops engineer, jenkins, shell scripting]",3
DO,"[GIT, Shell Scripting, GROOVY, Python, SQL, AWS/AZURE, DOCKER, KUBERNETES]","DO [GIT, Shell Scripting, GROOVY, Python, SQL, AWS/AZURE, DOCKER, KUBERNETES]",3
DO,"[DevOps, Java, Maven, Azure, Git, Linux, Docker, CI/CD]","DO [DevOps, Java, Maven, Azure, Git, Linux, Docker, CI/CD]",3
DO,"[DevOps, Linux, Docker, DevOps Engineer, Shell Scripting, Cicd Pipeline, AWS, Python]","DO [DevOps, Linux, Docker, DevOps Engineer, Shell Scripting, Cicd Pipeline, AWS, Python]",3
DO,"[DevOps, Team leading, Linux, Docker, Ansible, CI/CD, Nagios, AWS]","DO [DevOps, Team leading, Linux, Docker, Ansible, CI/CD, Nagios, AWS]",3
DO,"[MS SQL, Azure Cloud, Devops, Gitlab, Python, Docker, Ci/Cd, Kubernetes]","DO [MS SQL, Azure Cloud, Devops, Gitlab, Python, Docker, Ci/Cd, Kubernetes]",3
DO,"[AZURE, Terraform, CI/CD, AWS, Jenkins, System Engineer, Cd, Continuous Integration]","DO [AZURE, Terraform, CI/CD, AWS, Jenkins, System Engineer, Cd, Continuous Integration]",3
DO,"[Azuredevops, Azure DevOps Engineer, Terraform, Cicd Pipeline, Azure DevOps, Devops, Kubernetes, Pipeline]","DO [Azuredevops, Azure DevOps Engineer, Terraform, Cicd Pipeline, Azure DevOps, Devops, Kubernetes, Pipeline]",3
DO,"[GCP, AWS, Cloud Infrastructure, Python, Devops, SR, Infrastructure, Cloud]","DO [GCP, AWS, Cloud Infrastructure, Python, Devops, SR, Infrastructure, Cloud]",3
DO,"[Cloud computing, devops, Configuration management, Disaster recovery, Incident management, Load balancing, Ruby, Python]","DO [Cloud computing, devops, Configuration management, Disaster recovery, Incident management, Load balancing, Ruby, Python]",3
DO,"[GCP, kubernetes, Docker, Ansible, SR, Devops]","DO [GCP, kubernetes, Docker, Ansible, SR, Devops]",3
DO,"[Cloud Database Infrastructure, Linux operating systems administration, KVM, VirtualBox, PostgreSQL, Cassandra, Prometheus, MariaDB]","DO [Cloud Database Infrastructure, Linux operating systems administration, KVM, VirtualBox, PostgreSQL, Cassandra, Prometheus, MariaDB]",3
DO,"[Terraform, Cicd Pipeline, Kubernetes, Devops, Continuous Integration, Pipeline]","DO [Terraform, Cicd Pipeline, Kubernetes, Devops, Continuous Integration, Pipeline]",3
DO,"[Terraform, Devops, Aws Devops, Ci/Cd, Kubernates, AWS, Cd, Continuous Integration]","DO [Terraform, Devops, Aws Devops, Ci/Cd, Kubernates, AWS, Cd, Continuous Integration]",3
DO,"[Architecture, devops, jenkins, Management, AWS, Monitoring, Solution Architect, microservices]","DO [Architecture, devops, jenkins, Management, AWS, Monitoring, Solution Architect, microservices]",3
DO,"[Devops, Orchestration, Logging, Aws Cloudformation, Iac, Ci/Cd, JIRA, GIT]","DO [Devops, Orchestration, Logging, Aws Cloudformation, Iac, Ci/Cd, JIRA, GIT]",3
DO,"[Linux, Project management, MySQL, Perl, Troubleshooting, Risk management, Open source, Monitoring]","DO [Linux, Project management, MySQL, Perl, Troubleshooting, Risk management, Open source, Monitoring]",3
DO,"[DevOps, Jenkins, Azure Container, Azure, Docker, VPN, CI/CD Pipeline, PaaS]","DO [DevOps, Jenkins, Azure Container, Azure, Docker, VPN, CI/CD Pipeline, PaaS]",3
DO,"[Performance tuning, Automation, Linux, Networking, RDBMS, XML, Configuration management, Application development]","DO [Performance tuning, Automation, Linux, Networking, RDBMS, XML, Configuration management, Application development]",3
DO,"[Gcp Cloud, GCP Devops, Ci/Cd, Cd, Continuous Integration, Cd, GCP, Cloud]","DO [Gcp Cloud, GCP Devops, Ci/Cd, Cd, Continuous Integration, Cd, GCP, Cloud]",3
DO,"[Training, Payroll, GCP, devops, Cloud, End User Support, jenkins, Healthcare]","DO [Training, Payroll, GCP, devops, Cloud, End User Support, jenkins, Healthcare]",3
DO,"[Aws Serverless, S3, RDS, IAM, Glacier, ECS, EC2, VPC]","DO [Aws Serverless, S3, RDS, IAM, Glacier, ECS, EC2, VPC]",3
DO,"[DevOps, Azure Kubernetes services, AKS, Azure DevOps, Power Shell, microservices, Microsoft Azure, Shell scripting]","DO [DevOps, Azure Kubernetes services, AKS, Azure DevOps, Power Shell, microservices, Microsoft Azure, Shell scripting]",3
DO,"[Jenkins, Linux, devops, Gitlab, Kubernetes]","DO [Jenkins, Linux, devops, Gitlab, Kubernetes]",3
DO,"[AWS, Terraform, Kubernates, Devops]","DO [AWS, Terraform, Kubernates, Devops]",3
DO,"[Redhat, Automation, Web services, Linux, Architecture, Unix administration, Cloud, microsoft azure]","DO [Redhat, Automation, Web services, Linux, Architecture, Unix administration, Cloud, microsoft azure]",3
DO,"[Unix, Automation, Service level, Linux, GCP, devops, Subject Matter Expert, Troubleshooting]","DO [Unix, Automation, Service level, Linux, GCP, devops, Subject Matter Expert, Troubleshooting]",3
DO,"[IT services, SAN, continuous integration, Automation, SMS, Agile, Continuous improvement, JIRA]","DO [IT services, SAN, continuous integration, Automation, SMS, Agile, Continuous improvement, JIRA]",3
DO,"[Procurement, Automation, Networking, Data management, devops, Healthcare, Informatica, Oracle]","DO [Procurement, Automation, Networking, Data management, devops, Healthcare, Informatica, Oracle]",3
DO,"[Supply chain, VMware, nginx, Powershell, Configuration management, devops, Cloud, Troubleshooting]","DO [Supply chain, VMware, nginx, Powershell, Configuration management, devops, Cloud, Troubleshooting]",3
DO,"[Change management, GIT, Agile, Business intelligence, Troubleshooting, JIRA, Middleware, Analytics]","DO [Change management, GIT, Agile, Business intelligence, Troubleshooting, JIRA, Middleware, Analytics]",3
DO,"[Bash Scripting, NoSQL, Docker, Linux, Terraform, Shell Scripting, Ansible, AWS]","DO [Bash Scripting, NoSQL, Docker, Linux, Terraform, Shell Scripting, Ansible, AWS]",3
DO,"[Product management, Automation, Configuration management, Production operations, Cloud, Javascript, Incident management, HTTP]","DO [Product management, Automation, Configuration management, Production operations, Cloud, Javascript, Incident management, HTTP]",3
DO,"[Automation, GIT, Configuration management, Postgresql, Shell scripting, MySQL, Information technology, Operations]","DO [Automation, GIT, Configuration management, Postgresql, Shell scripting, MySQL, Information technology, Operations]",3
DO,"[Automation, Version control, devops, Analytical, Consulting, Healthcare, data integrity, AWS]","DO [Automation, Version control, devops, Analytical, Consulting, Healthcare, data integrity, AWS]",3
